Range,Processes,Time
1000-10000,11,0.001859
1000-10000,12,0.001694
1000-10000,13,0.001737
1000-10000,14,0.001870
Range,Processes,Time
1000-10000,1,0.004951
1000-10000,2,0.003331
1000-10000,3,0.002426
1000-10000,4,0.002426
1000-10000,5,0.002029
1000-10000,6,0.001867
1000-10000,7,0.001602
1000-10000,8,0.001632
1000-10000,9,0.001791
1000-10000,10,0.001733
1000-10000,11,0.001859
1000-10000,12,0.001694
1000-10000,13,0.001737
1000-10000,14,0.001870
Range,Processes,Time
1000-10000,1,0.004951
1000-10000,2,0.003331
1000-10000,3,0.002426
1000-10000,4,0.002426
1000-10000,5,0.002029
1000-10000,6,0.001867
1000-10000,7,0.001602
1000-10000,8,0.001632
1000-10000,9,0.001791
1000-10000,10,0.001733
1000-10000,11,0.001859
1000-10000,12,0.001694
1000-10000,13,0.001737
1000-10000,14,0.001870
Range,Processes,Time
1000-10000,1,0.004951
1000-10000,2,0.003331
1000-10000,3,0.002426
1000-10000,4,0.002426
1000-10000,5,0.002029
1000-10000,6,0.001867
1000-10000,7,0.001602
1000-10000,8,0.001632
1000-10000,9,0.001791
1000-10000,10,0.001733
1000-10000,11,0.001859
1000-10000,12,0.001694
1000-10000,13,0.001737
1000-10000,14,0.001870
Range,Processes,Time
1000-10000,1,0.004951
1000-10000,2,0.003331
1000-10000,3,0.002426
1000-10000,4,0.002426
1000-10000,5,0.002029
1000-10000,6,0.001867
1000-10000,7,0.001602
1000-10000,8,0.001632
1000-10000,9,0.001791
1000-10000,10,0.001733
1000-10000,11,0.001859
1000-10000,12,0.001694
1000-10000,13,0.001737
1000-10000,14,0.001870
Range,Processes,Time
1000-10000,1,0.004951
1000-10000,2,0.003331
1000-10000,3,0.002426
1000-10000,4,0.002426
1000-10000,5,0.002029
1000-10000,6,0.001867
1000-10000,7,0.001602
1000-10000,8,0.001632
1000-10000,9,0.001791
1000-10000,10,0.001733
1000-10000,11,0.001859
1000-10000,12,0.001694
1000-10000,13,0.001737
1000-10000,14,0.001870
Range,Processes,Time
1000-10000,1,0.004951
1000-10000,2,0.003331
1000-10000,3,0.002426
1000-10000,4,0.002426
1000-10000,5,0.002029
1000-10000,6,0.001867
1000-10000,7,0.001602
1000-10000,8,0.001632
1000-10000,9,0.001791
1000-10000,10,0.001733
1000-10000,11,0.001859
1000-10000,12,0.001694
1000-10000,13,0.001737
1000-10000,14,0.001870
Range,Processes,Time
1000-10000,1,0.004951
1000-10000,2,0.003331
1000-10000,3,0.002426
1000-10000,4,0.002426
1000-10000,5,0.002029
1000-10000,6,0.001867
1000-10000,7,0.001602
1000-10000,8,0.001632
1000-10000,9,0.001791
1000-10000,10,0.001733
1000-10000,11,0.001859
1000-10000,12,0.001694
1000-10000,13,0.001737
1000-10000,14,0.001870
Range,Processes,Time
1000-10000,1,0.004951
1000-10000,2,0.003331
1000-10000,3,0.002426
1000-10000,4,0.002426
1000-10000,5,0.002029
1000-10000,6,0.001867
1000-10000,7,0.001602
1000-10000,8,0.001632
1000-10000,9,0.001791
1000-10000,10,0.001733
1000-10000,11,0.001859
1000-10000,12,0.001694
1000-10000,13,0.001737
1000-10000,14,0.001870
Range,Processes,Time
1000-10000,1,0.004951
1000-10000,2,0.003331
1000-10000,3,0.002426
1000-10000,4,0.002426
1000-10000,5,0.002029
1000-10000,6,0.001867
1000-10000,7,0.001602
1000-10000,8,0.001632
1000-10000,9,0.001791
1000-10000,10,0.001733
1000-10000,11,0.001859
1000-10000,12,0.001694
1000-10000,13,0.001737
1000-10000,14,0.001870
Range,Processes,Time
1000-10000,1,0.004951
1000-10000,2,0.003331
1000-10000,3,0.002426
1000-10000,4,0.002426
1000-10000,5,0.002029
1000-10000,6,0.001867
1000-10000,7,0.001602
1000-10000,8,0.001632
1000-10000,9,0.001791
1000-10000,10,0.001733
1000-10000,11,0.001859
1000-10000,12,0.001694
1000-10000,13,0.001737
1000-10000,14,0.001870
1000-10000,15,0.001871
Range,Processes,Time
1000-10000,1,0.004951
1000-10000,2,0.003331
1000-10000,3,0.002426
1000-10000,4,0.002426
1000-10000,5,0.002029
1000-10000,6,0.001867
1000-10000,7,0.001602
1000-10000,8,0.001632
1000-10000,9,0.001791
1000-10000,10,0.001733
1000-10000,11,0.001859
1000-10000,12,0.001694
1000-10000,13,0.001737
1000-10000,14,0.001870
1000-10000,15,0.001871
Range,Processes,Time
1000-10000,1,0.004951
1000-10000,2,0.003331
1000-10000,3,0.002426
1000-10000,4,0.002426
1000-10000,5,0.002029
1000-10000,6,0.001867
1000-10000,7,0.001602
1000-10000,8,0.001632
1000-10000,9,0.001791
1000-10000,10,0.001733
1000-10000,11,0.001859
1000-10000,12,0.001694
1000-10000,13,0.001737
1000-10000,14,0.001870
1000-10000,15,0.001871
Range,Processes,Time
1000-10000,1,0.004951
1000-10000,2,0.003331
1000-10000,3,0.002426
1000-10000,4,0.002426
1000-10000,5,0.002029
1000-10000,6,0.001867
1000-10000,7,0.001602
1000-10000,8,0.001632
1000-10000,9,0.001791
1000-10000,10,0.001733
1000-10000,11,0.001859
1000-10000,12,0.001694
1000-10000,13,0.001737
1000-10000,14,0.001870
1000-10000,15,0.001871
Range,Processes,Time
1000-10000,1,0.004951
1000-10000,2,0.003331
1000-10000,3,0.002426
1000-10000,4,0.002426
1000-10000,5,0.002029
1000-10000,6,0.001867
1000-10000,7,0.001602
1000-10000,8,0.001632
1000-10000,9,0.001791
1000-10000,10,0.001733
1000-10000,11,0.001859
1000-10000,12,0.001694
1000-10000,13,0.001737
1000-10000,14,0.001870
1000-10000,15,0.001871
Range,Processes,Time
1000-10000,1,0.004951
1000-10000,2,0.003331
1000-10000,3,0.002426
1000-10000,4,0.002426
1000-10000,5,0.002029
1000-10000,6,0.001867
1000-10000,7,0.001602
1000-10000,8,0.001632
1000-10000,9,0.001791
1000-10000,10,0.001733
1000-10000,11,0.001859
1000-10000,12,0.001694
1000-10000,13,0.001737
1000-10000,14,0.001870
1000-10000,15,0.001871
Range,Processes,Time
1000-10000,1,0.004951
1000-10000,2,0.003331
1000-10000,3,0.002426
1000-10000,4,0.002426
1000-10000,5,0.002029
1000-10000,6,0.001867
1000-10000,7,0.001602
1000-10000,8,0.001632
1000-10000,9,0.001791
1000-10000,10,0.001733
1000-10000,11,0.001859
1000-10000,12,0.001694
1000-10000,13,0.001737
1000-10000,14,0.001870
1000-10000,15,0.001871
Range,Processes,Time
1000-10000,1,0.004951
1000-10000,2,0.003331
1000-10000,3,0.002426
1000-10000,4,0.002426
1000-10000,5,0.002029
1000-10000,6,0.001867
1000-10000,7,0.001602
1000-10000,8,0.001632
1000-10000,9,0.001791
1000-10000,10,0.001733
1000-10000,11,0.001859
1000-10000,12,0.001694
1000-10000,13,0.001737
1000-10000,14,0.001870
1000-10000,15,0.001871
Range,Processes,Time
1000-10000,1,0.004951
1000-10000,2,0.003331
1000-10000,3,0.002426
1000-10000,4,0.002426
1000-10000,5,0.002029
1000-10000,6,0.001867
1000-10000,7,0.001602
1000-10000,8,0.001632
1000-10000,9,0.001791
1000-10000,10,0.001733
1000-10000,11,0.001859
1000-10000,12,0.001694
1000-10000,13,0.001737
1000-10000,14,0.001870
1000-10000,15,0.001871
Range,Processes,Time
1000-10000,1,0.004951
1000-10000,2,0.003331
1000-10000,3,0.002426
1000-10000,4,0.002426
1000-10000,5,0.002029
1000-10000,6,0.001867
1000-10000,7,0.001602
1000-10000,8,0.001632
1000-10000,9,0.001791
1000-10000,10,0.001733
1000-10000,11,0.001859
1000-10000,12,0.001694
1000-10000,13,0.001737
1000-10000,14,0.001870
1000-10000,15,0.001871
Range,Processes,Time
1000-10000,1,0.004951
1000-10000,2,0.003331
1000-10000,3,0.002426
1000-10000,4,0.002426
1000-10000,5,0.002029
1000-10000,6,0.001867
1000-10000,7,0.001602
1000-10000,8,0.001632
1000-10000,9,0.001791
1000-10000,10,0.001733
1000-10000,11,0.001859
1000-10000,12,0.001694
1000-10000,13,0.001737
1000-10000,14,0.001870
1000-10000,15,0.001871
Range,Processes,Time
1000-10000,1,0.004951
1000-10000,2,0.003331
1000-10000,3,0.002426
1000-10000,4,0.002426
1000-10000,5,0.002029
1000-10000,6,0.001867
1000-10000,7,0.001602
1000-10000,8,0.001632
1000-10000,9,0.001791
1000-10000,10,0.001733
1000-10000,11,0.001859
1000-10000,12,0.001694
1000-10000,13,0.001737
1000-10000,14,0.001870
1000-10000,15,0.001871
Range,Processes,Time
1000-10000,1,0.004951
1000-10000,2,0.003331
1000-10000,3,0.002426
1000-10000,4,0.002426
1000-10000,5,0.002029
1000-10000,6,0.001867
1000-10000,7,0.001602
1000-10000,8,0.001632
1000-10000,9,0.001791
1000-10000,10,0.001733
1000-10000,11,0.001859
1000-10000,12,0.001694
1000-10000,13,0.001737
1000-10000,14,0.001870
1000-10000,15,0.001871
Range,Processes,Time
1000-10000,1,0.004951
1000-10000,2,0.003331
1000-10000,3,0.002426
1000-10000,4,0.002426
1000-10000,5,0.002029
1000-10000,6,0.001867
1000-10000,7,0.001602
1000-10000,8,0.001632
1000-10000,9,0.001791
1000-10000,10,0.001733
1000-10000,11,0.001859
1000-10000,12,0.001694
1000-10000,13,0.001737
1000-10000,14,0.001870
1000-10000,15,0.001871
Range,Processes,Time
1000-10000,1,0.004951
1000-10000,2,0.003331
1000-10000,3,0.002426
1000-10000,4,0.002426
1000-10000,5,0.002029
1000-10000,6,0.001867
1000-10000,7,0.001602
1000-10000,8,0.001632
1000-10000,9,0.001791
1000-10000,10,0.001733
1000-10000,11,0.001859
1000-10000,12,0.001694
1000-10000,13,0.001737
1000-10000,14,0.001870
1000-10000,15,0.001871
Range,Processes,Time
1000-10000,1,0.004951
1000-10000,2,0.003331
1000-10000,3,0.002426
1000-10000,4,0.002426
1000-10000,5,0.002029
1000-10000,6,0.001867
1000-10000,7,0.001602
1000-10000,8,0.001632
1000-10000,9,0.001791
1000-10000,10,0.001733
1000-10000,11,0.001859
1000-10000,12,0.001694
1000-10000,13,0.001737
1000-10000,14,0.001870
1000-10000,15,0.001871
Range,Processes,Time
1000-10000,1,0.004951
1000-10000,2,0.003331
1000-10000,3,0.002426
1000-10000,4,0.002426
1000-10000,5,0.002029
1000-10000,6,0.001867
1000-10000,7,0.001602
1000-10000,8,0.001632
1000-10000,9,0.001791
1000-10000,10,0.001733
1000-10000,11,0.001859
1000-10000,12,0.001694
1000-10000,13,0.001737
1000-10000,14,0.001870
1000-10000,15,0.001871
1000-10000,16,0.002097
Range,Processes,Time
1000-10000,1,0.004951
1000-10000,2,0.003331
1000-10000,3,0.002426
1000-10000,4,0.002426
1000-10000,5,0.002029
1000-10000,6,0.001867
1000-10000,7,0.001602
1000-10000,8,0.001632
1000-10000,9,0.001791
1000-10000,10,0.001733
1000-10000,11,0.001859
1000-10000,12,0.001694
1000-10000,13,0.001737
1000-10000,14,0.001870
1000-10000,15,0.001871
1000-10000,16,0.002097
Range,Processes,Time
1000-10000,1,0.004951
1000-10000,2,0.003331
1000-10000,3,0.002426
1000-10000,4,0.002426
1000-10000,5,0.002029
1000-10000,6,0.001867
1000-10000,7,0.001602
1000-10000,8,0.001632
1000-10000,9,0.001791
1000-10000,10,0.001733
1000-10000,11,0.001859
1000-10000,12,0.001694
1000-10000,13,0.001737
1000-10000,14,0.001870
1000-10000,15,0.001871
1000-10000,16,0.002097
Range,Processes,Time
1000-10000,1,0.004951
1000-10000,2,0.003331
1000-10000,3,0.002426
1000-10000,4,0.002426
1000-10000,5,0.002029
1000-10000,6,0.001867
1000-10000,7,0.001602
1000-10000,8,0.001632
1000-10000,9,0.001791
1000-10000,10,0.001733
1000-10000,11,0.001859
1000-10000,12,0.001694
1000-10000,13,0.001737
1000-10000,14,0.001870
1000-10000,15,0.001871
1000-10000,16,0.002097
Range,Processes,Time
1000-10000,1,0.004951
1000-10000,2,0.003331
1000-10000,3,0.002426
1000-10000,4,0.002426
1000-10000,5,0.002029
1000-10000,6,0.001867
1000-10000,7,0.001602
1000-10000,8,0.001632
1000-10000,9,0.001791
1000-10000,10,0.001733
1000-10000,11,0.001859
1000-10000,12,0.001694
1000-10000,13,0.001737
1000-10000,14,0.001870
1000-10000,15,0.001871
1000-10000,16,0.002097
Range,Processes,Time
1000-10000,1,0.004951
1000-10000,2,0.003331
1000-10000,3,0.002426
1000-10000,4,0.002426
1000-10000,5,0.002029
1000-10000,6,0.001867
1000-10000,7,0.001602
1000-10000,8,0.001632
1000-10000,9,0.001791
1000-10000,10,0.001733
1000-10000,11,0.001859
1000-10000,12,0.001694
1000-10000,13,0.001737
1000-10000,14,0.001870
1000-10000,15,0.001871
1000-10000,16,0.002097
Range,Processes,Time
1000-10000,1,0.004951
1000-10000,2,0.003331
1000-10000,3,0.002426
1000-10000,4,0.002426
1000-10000,5,0.002029
1000-10000,6,0.001867
1000-10000,7,0.001602
1000-10000,8,0.001632
1000-10000,9,0.001791
1000-10000,10,0.001733
1000-10000,11,0.001859
1000-10000,12,0.001694
1000-10000,13,0.001737
1000-10000,14,0.001870
1000-10000,15,0.001871
1000-10000,16,0.002097
Range,Processes,Time
1000-10000,1,0.004951
1000-10000,2,0.003331
1000-10000,3,0.002426
1000-10000,4,0.002426
1000-10000,5,0.002029
1000-10000,6,0.001867
1000-10000,7,0.001602
1000-10000,8,0.001632
1000-10000,9,0.001791
1000-10000,10,0.001733
1000-10000,11,0.001859
1000-10000,12,0.001694
1000-10000,13,0.001737
1000-10000,14,0.001870
1000-10000,15,0.001871
1000-10000,16,0.002097
Range,Processes,Time
1000-10000,1,0.004951
1000-10000,2,0.003331
1000-10000,3,0.002426
1000-10000,4,0.002426
1000-10000,5,0.002029
1000-10000,6,0.001867
1000-10000,7,0.001602
1000-10000,8,0.001632
1000-10000,9,0.001791
1000-10000,10,0.001733
1000-10000,11,0.001859
1000-10000,12,0.001694
1000-10000,13,0.001737
1000-10000,14,0.001870
1000-10000,15,0.001871
1000-10000,16,0.002097
Range,Processes,Time
1000-10000,1,0.004951
1000-10000,2,0.003331
1000-10000,3,0.002426
1000-10000,4,0.002426
1000-10000,5,0.002029
1000-10000,6,0.001867
1000-10000,7,0.001602
1000-10000,8,0.001632
1000-10000,9,0.001791
1000-10000,10,0.001733
1000-10000,11,0.001859
1000-10000,12,0.001694
1000-10000,13,0.001737
1000-10000,14,0.001870
1000-10000,15,0.001871
1000-10000,16,0.002097
Range,Processes,Time
1000-10000,1,0.004951
1000-10000,2,0.003331
1000-10000,3,0.002426
1000-10000,4,0.002426
1000-10000,5,0.002029
1000-10000,6,0.001867
1000-10000,7,0.001602
1000-10000,8,0.001632
1000-10000,9,0.001791
1000-10000,10,0.001733
1000-10000,11,0.001859
1000-10000,12,0.001694
1000-10000,13,0.001737
1000-10000,14,0.001870
1000-10000,15,0.001871
1000-10000,16,0.002097
Range,Processes,Time
1000-10000,1,0.004951
1000-10000,2,0.003331
1000-10000,3,0.002426
1000-10000,4,0.002426
1000-10000,5,0.002029
1000-10000,6,0.001867
1000-10000,7,0.001602
1000-10000,8,0.001632
1000-10000,9,0.001791
1000-10000,10,0.001733
1000-10000,11,0.001859
1000-10000,12,0.001694
1000-10000,13,0.001737
1000-10000,14,0.001870
1000-10000,15,0.001871
1000-10000,16,0.002097
Range,Processes,Time
1000-10000,1,0.004951
1000-10000,2,0.003331
1000-10000,3,0.002426
1000-10000,4,0.002426
1000-10000,5,0.002029
1000-10000,6,0.001867
1000-10000,7,0.001602
1000-10000,8,0.001632
1000-10000,9,0.001791
1000-10000,10,0.001733
1000-10000,11,0.001859
1000-10000,12,0.001694
1000-10000,13,0.001737
1000-10000,14,0.001870
1000-10000,15,0.001871
1000-10000,16,0.002097
Range,Processes,Time
1000-10000,1,0.004951
1000-10000,2,0.003331
1000-10000,3,0.002426
1000-10000,4,0.002426
1000-10000,5,0.002029
1000-10000,6,0.001867
1000-10000,7,0.001602
1000-10000,8,0.001632
1000-10000,9,0.001791
1000-10000,10,0.001733
1000-10000,11,0.001859
1000-10000,12,0.001694
1000-10000,13,0.001737
1000-10000,14,0.001870
1000-10000,15,0.001871
1000-10000,16,0.002097
Range,Processes,Time
1000-10000,1,0.004951
1000-10000,2,0.003331
1000-10000,3,0.002426
1000-10000,4,0.002426
1000-10000,5,0.002029
1000-10000,6,0.001867
1000-10000,7,0.001602
1000-10000,8,0.001632
1000-10000,9,0.001791
1000-10000,10,0.001733
1000-10000,11,0.001859
1000-10000,12,0.001694
1000-10000,13,0.001737
1000-10000,14,0.001870
1000-10000,15,0.001871
1000-10000,16,0.002097
Range,Processes,Time
1000-10000,1,0.004951
1000-10000,2,0.003331
1000-10000,3,0.002426
1000-10000,4,0.002426
1000-10000,5,0.002029
1000-10000,6,0.001867
1000-10000,7,0.001602
1000-10000,8,0.001632
1000-10000,9,0.001791
1000-10000,10,0.001733
1000-10000,11,0.001859
1000-10000,12,0.001694
1000-10000,13,0.001737
1000-10000,14,0.001870
1000-10000,15,0.001871
1000-10000,16,0.002097
Range,Processes,Time
1000-10000,1,0.004951
1000-10000,2,0.003331
1000-10000,3,0.002426
1000-10000,4,0.002426
1000-10000,5,0.002029
1000-10000,6,0.001867
1000-10000,7,0.001602
1000-10000,8,0.001632
1000-10000,9,0.001791
1000-10000,10,0.001733
1000-10000,11,0.001859
1000-10000,12,0.001694
1000-10000,13,0.001737
1000-10000,14,0.001870
1000-10000,15,0.001871
1000-10000,16,0.002097
Range,Processes,Time
1000-10000,1,0.004951
1000-10000,2,0.003331
1000-10000,3,0.002426
1000-10000,4,0.002426
1000-10000,5,0.002029
1000-10000,6,0.001867
1000-10000,7,0.001602
1000-10000,8,0.001632
1000-10000,9,0.001791
1000-10000,10,0.001733
1000-10000,11,0.001859
1000-10000,12,0.001694
1000-10000,13,0.001737
1000-10000,14,0.001870
1000-10000,15,0.001871
1000-10000,16,0.002097
1000-10000,17,0.002282
Range,Processes,Time
1000-10000,1,0.004951
1000-10000,2,0.003331
1000-10000,3,0.002426
1000-10000,4,0.002426
1000-10000,5,0.002029
1000-10000,6,0.001867
1000-10000,7,0.001602
1000-10000,8,0.001632
1000-10000,9,0.001791
1000-10000,10,0.001733
1000-10000,11,0.001859
1000-10000,12,0.001694
1000-10000,13,0.001737
1000-10000,14,0.001870
1000-10000,15,0.001871
1000-10000,16,0.002097
1000-10000,17,0.002282
Range,Processes,Time
1000-10000,1,0.004951
1000-10000,2,0.003331
1000-10000,3,0.002426
1000-10000,4,0.002426
1000-10000,5,0.002029
1000-10000,6,0.001867
1000-10000,7,0.001602
1000-10000,8,0.001632
1000-10000,9,0.001791
1000-10000,10,0.001733
1000-10000,11,0.001859
1000-10000,12,0.001694
1000-10000,13,0.001737
1000-10000,14,0.001870
1000-10000,15,0.001871
1000-10000,16,0.002097
1000-10000,17,0.002282
Range,Processes,Time
1000-10000,1,0.004951
1000-10000,2,0.003331
1000-10000,3,0.002426
1000-10000,4,0.002426
1000-10000,5,0.002029
1000-10000,6,0.001867
1000-10000,7,0.001602
1000-10000,8,0.001632
1000-10000,9,0.001791
1000-10000,10,0.001733
1000-10000,11,0.001859
1000-10000,12,0.001694
1000-10000,13,0.001737
1000-10000,14,0.001870
1000-10000,15,0.001871
1000-10000,16,0.002097
1000-10000,17,0.002282
Range,Processes,Time
1000-10000,1,0.004951
1000-10000,2,0.003331
1000-10000,3,0.002426
1000-10000,4,0.002426
1000-10000,5,0.002029
1000-10000,6,0.001867
1000-10000,7,0.001602
1000-10000,8,0.001632
1000-10000,9,0.001791
1000-10000,10,0.001733
1000-10000,11,0.001859
1000-10000,12,0.001694
1000-10000,13,0.001737
1000-10000,14,0.001870
1000-10000,15,0.001871
1000-10000,16,0.002097
1000-10000,17,0.002282
Range,Processes,Time
1000-10000,1,0.004951
1000-10000,2,0.003331
1000-10000,3,0.002426
1000-10000,4,0.002426
1000-10000,5,0.002029
1000-10000,6,0.001867
1000-10000,7,0.001602
1000-10000,8,0.001632
1000-10000,9,0.001791
1000-10000,10,0.001733
1000-10000,11,0.001859
1000-10000,12,0.001694
1000-10000,13,0.001737
1000-10000,14,0.001870
1000-10000,15,0.001871
1000-10000,16,0.002097
1000-10000,17,0.002282
Range,Processes,Time
1000-10000,1,0.004951
1000-10000,2,0.003331
1000-10000,3,0.002426
1000-10000,4,0.002426
1000-10000,5,0.002029
1000-10000,6,0.001867
1000-10000,7,0.001602
1000-10000,8,0.001632
1000-10000,9,0.001791
1000-10000,10,0.001733
1000-10000,11,0.001859
1000-10000,12,0.001694
1000-10000,13,0.001737
1000-10000,14,0.001870
1000-10000,15,0.001871
1000-10000,16,0.002097
1000-10000,17,0.002282
Range,Processes,Time
1000-10000,1,0.004951
1000-10000,2,0.003331
1000-10000,3,0.002426
1000-10000,4,0.002426
1000-10000,5,0.002029
1000-10000,6,0.001867
1000-10000,7,0.001602
1000-10000,8,0.001632
1000-10000,9,0.001791
1000-10000,10,0.001733
1000-10000,11,0.001859
1000-10000,12,0.001694
1000-10000,13,0.001737
1000-10000,14,0.001870
1000-10000,15,0.001871
1000-10000,16,0.002097
1000-10000,17,0.002282
Range,Processes,Time
1000-10000,1,0.004951
1000-10000,2,0.003331
1000-10000,3,0.002426
1000-10000,4,0.002426
1000-10000,5,0.002029
1000-10000,6,0.001867
1000-10000,7,0.001602
1000-10000,8,0.001632
1000-10000,9,0.001791
1000-10000,10,0.001733
1000-10000,11,0.001859
1000-10000,12,0.001694
1000-10000,13,0.001737
1000-10000,14,0.001870
1000-10000,15,0.001871
1000-10000,16,0.002097
1000-10000,17,0.002282
Range,Processes,Time
1000-10000,1,0.004951
1000-10000,2,0.003331
1000-10000,3,0.002426
1000-10000,4,0.002426
1000-10000,5,0.002029
1000-10000,6,0.001867
1000-10000,7,0.001602
1000-10000,8,0.001632
1000-10000,9,0.001791
1000-10000,10,0.001733
1000-10000,11,0.001859
1000-10000,12,0.001694
1000-10000,13,0.001737
1000-10000,14,0.001870
1000-10000,15,0.001871
1000-10000,16,0.002097
1000-10000,17,0.002282
Range,Processes,Time
1000-10000,1,0.004951
1000-10000,2,0.003331
1000-10000,3,0.002426
1000-10000,4,0.002426
1000-10000,5,0.002029
1000-10000,6,0.001867
1000-10000,7,0.001602
1000-10000,8,0.001632
1000-10000,9,0.001791
1000-10000,10,0.001733
1000-10000,11,0.001859
1000-10000,12,0.001694
1000-10000,13,0.001737
1000-10000,14,0.001870
1000-10000,15,0.001871
1000-10000,16,0.002097
1000-10000,17,0.002282
Range,Processes,Time
1000-10000,1,0.004951
1000-10000,2,0.003331
1000-10000,3,0.002426
1000-10000,4,0.002426
1000-10000,5,0.002029
1000-10000,6,0.001867
1000-10000,7,0.001602
1000-10000,8,0.001632
1000-10000,9,0.001791
1000-10000,10,0.001733
1000-10000,11,0.001859
1000-10000,12,0.001694
1000-10000,13,0.001737
1000-10000,14,0.001870
1000-10000,15,0.001871
1000-10000,16,0.002097
1000-10000,17,0.002282
Range,Processes,Time
1000-10000,1,0.004951
1000-10000,2,0.003331
1000-10000,3,0.002426
1000-10000,4,0.002426
1000-10000,5,0.002029
1000-10000,6,0.001867
1000-10000,7,0.001602
1000-10000,8,0.001632
1000-10000,9,0.001791
1000-10000,10,0.001733
1000-10000,11,0.001859
1000-10000,12,0.001694
1000-10000,13,0.001737
1000-10000,14,0.001870
1000-10000,15,0.001871
1000-10000,16,0.002097
1000-10000,17,0.002282
Range,Processes,Time
1000-10000,1,0.004951
1000-10000,2,0.003331
1000-10000,3,0.002426
1000-10000,4,0.002426
1000-10000,5,0.002029
1000-10000,6,0.001867
1000-10000,7,0.001602
1000-10000,8,0.001632
1000-10000,9,0.001791
1000-10000,10,0.001733
